uniqueId,gameId,playId,team,offenseFormation,playDirection,down,yardsToGo,absoluteYardlineNumber,quarter,gameClock,winningBy,year,playType
2021091202_1350,2021091202,1350,CAR,SINGLEBACK,right,1,10,78.0,2,09:26,0,2023,pass
2021091202_1419,2021091202,1419,CAR,SINGLEBACK,right,2,3,107.0,2,07:40,0,2023,pass
2021091202_1441,2021091202,1441,CAR,SHOTGUN,right,3,3,107.0,2,07:33,0,2023,pass
2021091202_1497,2021091202,1497,NYJ,SHOTGUN,left,1,10,85.0,2,07:26,-3,2023,pass
2021091202_1519,2021091202,1519,NYJ,SHOTGUN,left,2,10,85.0,2,07:19,-3,2023,pass
2021091202_1543,2021091202,1543,NYJ,SHOTGUN,left,1,10,75.0,2,06:34,-3,2023,pass
2021091202_1596,2021091202,1596,NYJ,SHOTGUN,left,2,11,62.0,2,05:05,-3,2023,pass
2021091202_1620,2021091202,1620,NYJ,SINGLEBACK,left,3,1,52.0,2,04:23,-3,2023,pass
2021091202_1696,2021091202,1696,CAR,SINGLEBACK,right,1,10,53.0,2,04:14,3,2023,pass
2021091202_1752,2021091202,1752,NYJ,SHOTGUN,left,1,10,85.0,2,04:06,-9,2023,pass
2021091202_1774,2021091202,1774,NYJ,SHOTGUN,left,2,10,85.0,2,04:03,-9,2023,pass
2021091202_1798,2021091202,1798,NYJ,SHOTGUN,left,3,2,77.0,2,03:21,-9,2023,pass
2021091202_1885,2021091202,1885,CAR,SHOTGUN,right,2,9,49.0,2,02:00,9,2023,pass
2021091202_1909,2021091202,1909,CAR,SHOTGUN,right,1,10,63.0,2,01:24,9,2023,pass
2021091202_1943,2021091202,1943,CAR,SHOTGUN,right,2,6,67.0,2,01:17,9,2023,pass
2021091202_1967,2021091202,1967,CAR,SHOTGUN,right,3,1,72.0,2,01:11,9,2023,pass
2021091202_1991,2021091202,1991,CAR,SHOTGUN,right,1,10,83.0,2,00:47,9,2023,pass
2021091202_2153,2021091202,2153,CAR,I_FORM,left,1,10,89.0,3,14:55,16,2023,pass
2021091202_2196,2021091202,2196,CAR,SHOTGUN,left,3,2,81.0,3,14:15,16,2023,pass
2021091202_2261,2021091202,2261,NYJ,SHOTGUN,right,2,9,52.0,3,12:44,-16,2023,pass
2021091202_2283,2021091202,2283,NYJ,SHOTGUN,right,3,9,52.0,3,12:41,-16,2023,pass
2021091202_2345,2021091202,2345,NYJ,SHOTGUN,right,2,13,57.0,3,11:53,-16,2023,pass
2021091202_2367,2021091202,2367,NYJ,SHOTGUN,right,3,13,57.0,3,11:49,-16,2023,pass
2021091202_2428,2021091202,2428,CAR,I_FORM,left,2,6,90.0,3,11:03,16,2023,pass
2021091202_2457,2021091202,2457,CAR,SINGLEBACK,left,1,10,73.0,3,10:27,16,2023,pass
2021091202_2481,2021091202,2481,CAR,SHOTGUN,left,2,9,72.0,3,09:41,16,2023,pass
2021091202_2503,2021091202,2503,CAR,SHOTGUN,left,3,9,72.0,3,09:35,16,2023,pass
2021091202_2543,2021091202,2543,NYJ,SHOTGUN,right,1,10,37.0,3,09:23,-16,2023,pass
2021091202_2586,2021091202,2586,NYJ,EMPTY,right,3,19,28.0,3,07:50,-16,2023,pass
2021091202_2662,2021091202,2662,CAR,SHOTGUN,left,2,7,81.0,3,06:23,16,2023,pass
2021091202_2684,2021091202,2684,CAR,SHOTGUN,left,3,7,81.0,3,06:18,16,2023,pass
2021091202_2797,2021091202,2797,NYJ,SINGLEBACK,right,2,9,41.0,3,05:29,-16,2023,pass
2021091202_2821,2021091202,2821,NYJ,SHOTGUN,right,1,10,61.0,3,04:46,-16,2023,pass
2021091202_2883,2021091202,2883,NYJ,I_FORM,right,3,2,69.0,3,03:36,-16,2023,pass
2021091202_2949,2021091202,2949,NYJ,SHOTGUN,right,1,10,88.0,3,01:35,-16,2023,pass
2021091202_3075,2021091202,3075,CAR,SHOTGUN,right,3,6,51.0,4,15:00,8,2023,pass
2021091202_3376,2021091202,3376,NYJ,SHOTGUN,left,1,10,73.0,4,08:05,-11,2023,pass
2021091202_3398,2021091202,3398,NYJ,SHOTGUN,left,2,10,73.0,4,08:01,-11,2023,pass
2021091202_3420,2021091202,3420,NYJ,SHOTGUN,left,3,10,73.0,4,07:53,-11,2023,pass
2021091202_3490,2021091202,3490,CAR,I_FORM,right,1,10,71.0,4,06:18,11,2023,pass
2021091202_3512,2021091202,3512,CAR,SINGLEBACK,right,2,10,71.0,4,06:10,11,2023,pass
2021091202_3536,2021091202,3536,CAR,SHOTGUN,right,3,7,74.0,4,05:21,11,2023,pass
2021091202_3635,2021091202,3635,NYJ,SHOTGUN,left,2,4,97.0,4,04:23,-11,2023,pass
2021091202_3675,2021091202,3675,NYJ,SHOTGUN,left,2,9,102.0,4,04:18,-11,2023,pass
2021091202_3699,2021091202,3699,NYJ,SHOTGUN,left,1,10,87.0,4,03:53,-11,2023,pass
2021091202_3723,2021091202,3723,NYJ,SHOTGUN,left,2,8,85.0,4,03:31,-11,2023,pass
2021091202_3745,2021091202,3745,NYJ,SHOTGUN,left,3,8,85.0,4,03:28,-11,2023,pass
2021091202_3767,2021091202,3767,NYJ,SHOTGUN,left,4,8,85.0,4,03:20,-11,2023,pass
2021091202_3791,2021091202,3791,NYJ,SHOTGUN,left,1,10,60.0,4,02:59,-11,2023,pass
2021091202_3820,2021091202,3820,NYJ,EMPTY,left,1,10,20.0,4,02:51,-11,2023,pass
2021091202_3843,2021091202,3843,NYJ,EMPTY,left,2,20,30.0,4,02:07,-11,2023,pass
2021091202_3889,2021091202,3889,NYJ,SHOTGUN,left,3,8,18.0,4,02:00,-11,2023,pass
2021091202_3914,2021091202,3914,NYJ,SHOTGUN,left,0,0,12.0,4,01:56,-5,2023,pass
2021091203_125,2021091203,125,MIN,SINGLEBACK,right,2,11,34.0,1,14:10,0,2023,pass
2021091203_149,2021091203,149,MIN,EMPTY,right,3,5,40.0,1,13:33,0,2023,pass
2021091203_223,2021091203,223,MIN,SINGLEBACK,right,2,14,48.0,1,12:16,0,2023,pass
2021091203_258,2021091203,258,MIN,SHOTGUN,right,2,24,38.0,1,11:49,0,2023,pass
2021091203_280,2021091203,280,MIN,SHOTGUN,right,3,24,38.0,1,11:44,0,2023,pass
2021091203_405,2021091203,405,CIN,SINGLEBACK,left,2,12,72.0,1,09:06,0,2023,pass
2021091203_533,2021091203,533,MIN,EMPTY,right,3,6,34.0,1,07:14,0,2023,pass
2021091203_601,2021091203,601,CIN,SHOTGUN,left,2,7,62.0,1,06:25,0,2023,pass
2021091203_620,2021091203,620,CIN,SHOTGUN,left,3,19,74.0,1,05:44,0,2023,pass
2021091203_672,2021091203,672,MIN,SINGLEBACK,right,1,10,20.0,1,05:01,0,2023,pass
2021091203_722,2021091203,722,MIN,I_FORM,right,1,10,31.0,1,03:48,0,2023,pass
2021091203_765,2021091203,765,MIN,SHOTGUN,right,3,20,21.0,1,02:23,0,2023,pass
2021091203_845,2021091203,845,CIN,SHOTGUN,left,3,5,56.0,1,00:05,0,2023,pass
2021091203_924,2021091203,924,MIN,SINGLEBACK,left,1,10,101.0,2,15:00,0,2023,pass
2021091203_1041,2021091203,1041,MIN,I_FORM,left,1,10,71.0,2,12:34,0,2023,pass
2021091203_1086,2021091203,1086,MIN,I_FORM,left,1,10,60.0,2,11:14,0,2023,pass
2021091203_1258,2021091203,1258,MIN,SHOTGUN,left,3,24,46.0,2,08:22,0,2023,pass
2021091203_1414,2021091203,1414,CIN,EMPTY,right,1,10,35.0,2,06:39,-7,2023,pass
2021091203_1485,2021091203,1485,CIN,SHOTGUN,right,3,9,48.0,2,04:43,-7,2023,pass
2021091203_1521,2021091203,1521,CIN,SINGLEBACK,right,1,10,65.0,2,04:02,-7,2023,pass
2021091203_1561,2021091203,1561,CIN,SHOTGUN,right,3,7,68.0,2,02:40,-7,2023,pass
2021091203_1591,2021091203,1591,CIN,SHOTGUN,right,1,10,81.0,2,02:02,-7,2023,pass
2021091203_1667,2021091203,1667,CIN,EMPTY,right,2,2,108.0,2,01:52,-7,2023,pass
2021091203_1723,2021091203,1723,MIN,SHOTGUN,left,1,10,85.0,2,01:47,0,2023,pass
2021091203_1745,2021091203,1745,MIN,SHOTGUN,left,2,10,85.0,2,01:44,0,2023,pass
2021091203_1780,2021091203,1780,MIN,SHOTGUN,left,2,20,95.0,2,01:39,0,2023,pass
2021091203_1809,2021091203,1809,MIN,SHOTGUN,left,3,15,90.0,2,01:33,0,2023,pass
2021091203_1885,2021091203,1885,CIN,SHOTGUN,right,1,10,35.0,2,01:11,0,2023,pass
2021091203_1909,2021091203,1909,CIN,SHOTGUN,right,1,10,49.0,2,00:53,0,2023,pass
2021091203_1938,2021091203,1938,CIN,SHOTGUN,right,2,8,51.0,2,00:47,0,2023,pass
2021091203_1967,2021091203,1967,CIN,SHOTGUN,right,1,10,60.0,2,00:42,0,2023,pass
2021091203_2063,2021091203,2063,MIN,EMPTY,left,1,15,90.0,2,00:35,-7,2023,pass
2021091203_2104,2021091203,2104,MIN,EMPTY,left,1,10,70.0,2,00:30,-7,2023,pass
2021091203_2186,2021091203,2186,MIN,EMPTY,left,2,20,80.0,2,00:20,-7,2023,pass
2021091203_2219,2021091203,2219,MIN,SHOTGUN,left,3,20,80.0,2,00:17,-7,2023,pass
2021091203_2376,2021091203,2376,CIN,SHOTGUN,right,3,1,44.0,3,13:40,7,2023,pass
2021091203_2400,2021091203,2400,CIN,SHOTGUN,right,1,10,48.0,3,13:08,7,2023,pass
2021091203_2450,2021091203,2450,CIN,SINGLEBACK,right,2,6,80.0,3,11:48,7,2023,pass
2021091203_2472,2021091203,2472,CIN,SHOTGUN,right,3,6,80.0,3,11:43,7,2023,pass
2021091203_2538,2021091203,2538,CIN,SHOTGUN,right,2,3,94.0,3,09:44,7,2023,pass
2021091203_2685,2021091203,2685,MIN,EMPTY,left,3,2,73.0,3,07:24,-14,2023,pass
2021091203_2751,2021091203,2751,MIN,SINGLEBACK,left,2,26,79.0,3,06:26,-14,2023,pass
2021091203_2773,2021091203,2773,MIN,SHOTGUN,left,3,26,79.0,3,06:22,-14,2023,pass
2021091203_2822,2021091203,2822,CIN,I_FORM,right,1,10,31.0,3,05:31,14,2023,pass
2021091203_2862,2021091203,2862,CIN,SHOTGUN,right,3,16,25.0,3,04:05,14,2023,pass
2021091203_2909,2021091203,2909,MIN,SINGLEBACK,left,1,10,40.0,3,03:15,-14,2023,pass
2021091203_2952,2021091203,2952,MIN,SHOTGUN,left,3,4,34.0,3,02:34,-14,2023,pass
2021091203_2974,2021091203,2974,MIN,SHOTGUN,left,4,4,34.0,3,02:30,-14,2023,pass
2021091203_3239,2021091203,3239,MIN,I_FORM,right,2,5,40.0,4,13:38,-10,2023,pass
2021091203_3261,2021091203,3261,MIN,SHOTGUN,right,3,5,40.0,4,13:35,-10,2023,pass
2021091203_3320,2021091203,3320,MIN,SINGLEBACK,right,2,5,50.0,4,13:00,-10,2023,pass
2021091203_3366,2021091203,3366,MIN,SINGLEBACK,right,2,8,58.0,4,11:36,-10,2023,pass
2021091203_3405,2021091203,3405,MIN,SHOTGUN,right,3,8,58.0,4,11:31,-10,2023,pass
2021091203_3429,2021091203,3429,MIN,SINGLEBACK,right,1,10,67.0,4,10:49,-10,2023,pass
2021091203_3453,2021091203,3453,MIN,EMPTY,right,2,2,75.0,4,10:15,-10,2023,pass
2021091203_3623,2021091203,3623,CIN,SINGLEBACK,left,2,5,77.0,4,08:17,3,2023,pass
2021091203_3645,2021091203,3645,CIN,SHOTGUN,left,3,5,77.0,4,08:11,3,2023,pass
2021091203_3682,2021091203,3682,MIN,SINGLEBACK,right,1,10,42.0,4,07:18,-3,2023,pass
2021091203_3740,2021091203,3740,MIN,EMPTY,right,2,20,32.0,4,06:28,-3,2023,pass
2021091203_3764,2021091203,3764,MIN,SHOTGUN,right,3,10,42.0,4,05:47,-3,2023,pass
2021091203_3977,2021091203,3977,MIN,SHOTGUN,right,1,10,15.0,4,01:48,-3,2023,pass
2021091203_4001,2021091203,4001,MIN,SHOTGUN,right,2,3,22.0,4,01:30,-3,2023,pass
2021091203_4025,2021091203,4025,MIN,SHOTGUN,right,1,10,49.0,4,01:11,-3,2023,pass
2021091203_4047,2021091203,4047,MIN,SHOTGUN,right,2,10,49.0,4,01:07,-3,2023,pass
2021091203_4076,2021091203,4076,MIN,SHOTGUN,right,3,10,49.0,4,01:01,-3,2023,pass
2021091203_4100,2021091203,4100,MIN,SHOTGUN,right,4,4,55.0,4,00:37,-3,2023,pass
2021091203_4124,2021091203,4124,MIN,SHOTGUN,right,1,10,61.0,4,00:19,-3,2023,pass
2021091203_4284,2021091203,4284,CIN,SINGLEBACK,right,1,10,45.0,5,08:46,0,2023,pass
2021091203_4329,2021091203,4329,CIN,SHOTGUN,right,3,3,52.0,5,07:24,0,2023,pass
2021091203_4393,2021091203,4393,MIN,SINGLEBACK,left,2,11,90.0,5,05:56,0,2023,pass
2021091203_4415,2021091203,4415,MIN,SHOTGUN,left,3,11,90.0,5,05:51,0,2023,pass
2021091203_4528,2021091203,4528,CIN,SHOTGUN,right,3,6,24.0,5,03:57,0,2023,pass
2021091203_4596,2021091203,4596,MIN,SINGLEBACK,left,2,10,73.0,5,03:05,0,2023,pass
2021091203_4629,2021091203,4629,MIN,SINGLEBACK,left,1,10,68.0,5,03:00,0,2023,pass
2021091203_4682,2021091203,4682,MIN,EMPTY,left,3,2,60.0,5,02:18,0,2023,pass
2021091203_4849,2021091203,4849,CIN,JUMBO,right,4,1,58.0,5,00:39,0,2023,pass
2021091204_90,2021091204,90,DET,I_FORM,left,1,10,75.0,1,14:18,0,2023,pass
2021091204_135,2021091204,135,DET,SHOTGUN,left,2,8,51.0,1,12:56,0,2023,pass
2021091204_157,2021091204,157,DET,SHOTGUN,left,3,8,51.0,1,12:52,0,2023,pass
2021091204_282,2021091204,282,DET,SHOTGUN,left,1,10,35.0,1,10:34,0,2023,pass
2021091204_328,2021091204,328,DET,SHOTGUN,left,3,18,43.0,1,09:46,0,2023,pass
2021091204_417,2021091204,417,SF,SINGLEBACK,right,2,1,71.0,1,08:26,0,2023,pass
2021091204_487,2021091204,487,SF,SHOTGUN,right,3,6,98.0,1,06:27,0,2023,pass
2021091204_516,2021091204,516,SF,PISTOL,right,1,5,105.0,1,05:46,0,2023,pass
2021091204_596,2021091204,596,DET,SHOTGUN,left,1,10,92.0,1,05:34,-7,2023,pass
2021091204_660,2021091204,660,DET,I_FORM,left,2,3,65.0,1,04:08,-7,2023,pass
2021091204_693,2021091204,693,DET,I_FORM,left,1,10,50.0,1,04:04,-7,2023,pass
2021091204_712,2021091204,712,DET,SINGLEBACK,left,2,20,60.0,1,03:20,-7,2023,pass
2021091204_736,2021091204,736,DET,SHOTGUN,left,3,8,48.0,1,02:37,-7,2023,pass
2021091204_807,2021091204,807,DET,SINGLEBACK,left,3,2,28.0,1,00:54,-7,2023,pass
2021091204_831,2021091204,831,DET,EMPTY,left,4,1,27.0,1,00:10,-7,2023,pass
2021091204_895,2021091204,895,DET,SHOTGUN,right,2,9,101.0,2,14:19,-7,2023,pass
2021091204_919,2021091204,919,DET,SHOTGUN,right,3,6,104.0,2,13:33,-7,2023,pass
2021091204_1026,2021091204,1026,SF,I_FORM,left,2,7,85.0,2,12:51,0,2023,pass
2021091204_1054,2021091204,1054,SF,SHOTGUN,left,1,10,56.0,2,12:06,0,2023,pass
2021091204_1163,2021091204,1163,DET,SINGLEBACK,right,2,7,38.0,2,10:39,-7,2023,pass
2021091204_1187,2021091204,1187,DET,EMPTY,right,3,5,40.0,2,09:50,-7,2023,pass
2021091204_1300,2021091204,1300,DET,SHOTGUN,right,3,15,72.0,2,07:01,-7,2023,pass
2021091204_1365,2021091204,1365,SF,SHOTGUN,left,1,10,85.0,2,06:07,4,2023,pass
2021091204_1443,2021091204,1443,SF,SHOTGUN,left,1,10,46.0,2,04:36,4,2023,pass
2021091204_1488,2021091204,1488,SF,SINGLEBACK,left,2,7,20.0,2,03:11,4,2023,pass
2021091204_1579,2021091204,1579,DET,SINGLEBACK,right,1,10,30.0,2,02:19,-11,2023,pass
2021091204_1641,2021091204,1641,DET,SINGLEBACK,right,2,7,43.0,2,01:28,-11,2023,pass
2021091204_1670,2021091204,1670,DET,SHOTGUN,right,3,8,42.0,2,01:20,-11,2023,pass
2021091204_1775,2021091204,1775,DET,SINGLEBACK,right,2,14,31.0,2,01:07,-18,2023,pass
2021091204_1811,2021091204,1811,DET,SHOTGUN,right,3,20,25.0,2,01:03,-18,2023,pass
2021091204_1916,2021091204,1916,SF,SHOTGUN,left,1,10,53.0,2,00:39,18,2023,pass
2021091204_1938,2021091204,1938,SF,SINGLEBACK,left,2,10,53.0,2,00:35,18,2023,pass
2021091204_1979,2021091204,1979,SF,SHOTGUN,left,1,10,35.0,2,00:28,18,2023,pass
2021091204_2034,2021091204,2034,SF,SHOTGUN,left,3,7,32.0,2,00:12,18,2023,pass
2021091204_2148,2021091204,2148,SF,SINGLEBACK,left,1,10,91.0,3,14:55,21,2023,pass
2021091204_2196,2021091204,2196,SF,SHOTGUN,left,2,8,54.0,3,13:36,21,2023,pass
2021091204_2263,2021091204,2263,SF,I_FORM,left,2,10,36.0,3,12:09,21,2023,pass
2021091204_2345,2021091204,2345,DET,SHOTGUN,right,1,10,52.0,3,11:20,-21,2023,pass
2021091204_2367,2021091204,2367,DET,SHOTGUN,right,2,10,52.0,3,11:16,-21,2023,pass
2021091204_2421,2021091204,2421,DET,SHOTGUN,right,2,9,68.0,3,10:33,-21,2023,pass
2021091204_2447,2021091204,2447,DET,EMPTY,right,3,9,68.0,3,10:27,-21,2023,pass
2021091204_2596,2021091204,2596,SF,SHOTGUN,left,3,8,89.0,3,08:08,21,2023,pass
2021091204_2652,2021091204,2652,DET,SINGLEBACK,right,1,10,35.0,3,07:54,-28,2023,pass
2021091204_2699,2021091204,2699,DET,I_FORM,right,3,1,44.0,3,06:40,-28,2023,pass
2021091204_2742,2021091204,2742,DET,SHOTGUN,right,1,10,50.0,3,06:00,-28,2023,pass
2021091204_2766,2021091204,2766,DET,SHOTGUN,right,1,10,61.0,3,05:17,-28,2023,pass
2021091204_2876,2021091204,2876,SF,I_FORM,left,2,9,89.0,3,03:40,21,2023,pass
2021091204_3017,2021091204,3017,DET,SHOTGUN,right,1,10,22.0,3,00:34,-21,2023,pass
2021091204_3060,2021091204,3060,DET,SHOTGUN,left,2,7,95.0,4,15:00,-21,2023,pass
2021091204_3100,2021091204,3100,DET,SHOTGUN,left,3,7,95.0,4,14:31,-21,2023,pass
2021091204_3171,2021091204,3171,SF,SINGLEBACK,right,2,10,57.0,4,12:53,21,2023,pass
2021091204_3195,2021091204,3195,SF,SHOTGUN,right,3,10,57.0,4,12:47,21,2023,pass
2021091204_3255,2021091204,3255,SF,I_FORM,right,2,10,72.0,4,11:25,21,2023,pass
2021091204_3351,2021091204,3351,DET,SHOTGUN,left,1,10,85.0,4,09:53,-24,2023,pass
2021091204_3375,2021091204,3375,DET,SHOTGUN,left,1,10,62.0,4,09:34,-24,2023,pass
2021091204_3404,2021091204,3404,DET,SHOTGUN,left,2,5,57.0,4,08:57,-24,2023,pass
2021091204_3444,2021091204,3444,DET,SHOTGUN,left,2,15,67.0,4,08:26,-24,2023,pass
2021091204_3479,2021091204,3479,DET,SHOTGUN,left,2,10,62.0,4,07:54,-24,2023,pass
2021091204_3504,2021091204,3504,DET,SHOTGUN,left,3,10,62.0,4,07:50,-24,2023,pass
2021091204_3533,2021091204,3533,DET,SHOTGUN,left,4,5,57.0,4,07:34,-24,2023,pass
2021091204_3597,2021091204,3597,SF,EMPTY,right,3,4,63.0,4,06:00,24,2023,pass
2021091204_3638,2021091204,3638,DET,SHOTGUN,left,1,10,96.0,4,05:45,-24,2023,pass
2021091204_3662,2021091204,3662,DET,SHOTGUN,left,2,7,93.0,4,05:24,-24,2023,pass
2021091204_3691,2021091204,3691,DET,SHOTGUN,left,1,10,83.0,4,04:56,-24,2023,pass
2021091204_3719,2021091204,3719,DET,SHOTGUN,left,2,5,78.0,4,04:26,-24,2023,pass
2021091204_3741,2021091204,3741,DET,SHOTGUN,left,3,5,78.0,4,04:19,-24,2023,pass
2021091204_3774,2021091204,3774,DET,SHOTGUN,left,1,10,65.0,4,04:15,-24,2023,pass
2021091204_3808,2021091204,3808,DET,SHOTGUN,left,2,10,65.0,4,04:09,-24,2023,pass
2021091204_3832,2021091204,3832,DET,SHOTGUN,left,3,4,59.0,4,03:47,-24,2023,pass
2021091204_3856,2021091204,3856,DET,SHOTGUN,left,1,10,54.0,4,03:24,-24,2023,pass
2021091204_3880,2021091204,3880,DET,SHOTGUN,left,2,7,51.0,4,03:03,-24,2023,pass
2021091204_3908,2021091204,3908,DET,SHOTGUN,left,1,10,43.0,4,02:32,-24,2023,pass
2021091204_3973,2021091204,3973,DET,SHOTGUN,left,1,10,27.0,4,02:00,-24,2023,pass
2021091204_4042,2021091204,4042,DET,SHOTGUN,left,0,0,12.0,4,01:53,-18,2023,pass
2021091204_4082,2021091204,4082,DET,SHOTGUN,left,1,10,69.0,4,01:52,-16,2023,pass
2021091204_4106,2021091204,4106,DET,SHOTGUN,left,1,10,58.0,4,01:35,-16,2023,pass
2021091204_4135,2021091204,4135,DET,SHOTGUN,left,1,10,45.0,4,01:29,-16,2023,pass
2021091204_4164,2021091204,4164,DET,SHOTGUN,left,1,10,35.0,4,01:22,-16,2023,pass
2021091204_4199,2021091204,4199,DET,SHOTGUN,left,2,7,32.0,4,01:18,-16,2023,pass
2021091204_4253,2021091204,4253,DET,SHOTGUN,left,0,0,12.0,4,01:07,-10,2023,pass
2021091204_4401,2021091204,4401,SF,SINGLEBACK,right,3,13,64.0,4,00:58,8,2023,pass
2021091204_4441,2021091204,4441,DET,SHOTGUN,left,1,10,80.0,4,00:52,-8,2023,pass
2021091204_4463,2021091204,4463,DET,SHOTGUN,left,2,10,80.0,4,00:47,-8,2023,pass
2021091204_4492,2021091204,4492,DET,SHOTGUN,left,1,10,60.0,4,00:42,-8,2023,pass
2021091204_4514,2021091204,4514,DET,SHOTGUN,left,2,10,60.0,4,00:37,-8,2023,pass
2021091204_4555,2021091204,4555,DET,SHOTGUN,left,1,10,35.0,4,00:32,-8,2023,pass
2021091204_4581,2021091204,4581,DET,SHOTGUN,left,2,10,35.0,4,00:27,-8,2023,pass
2021091204_4607,2021091204,4607,DET,SHOTGUN,left,3,9,34.0,4,00:20,-8,2023,pass
2021091204_4629,2021091204,4629,DET,SHOTGUN,left,4,9,34.0,4,00:17,-8,2023,pass
2021091205_78,2021091205,78,HOU,PISTOL,left,2,4,79.0,1,14:30,0,2023,pass
2021091205_100,2021091205,100,HOU,SHOTGUN,left,3,4,79.0,1,14:25,0,2023,pass
2021091205_151,2021091205,151,JAX,SHOTGUN,right,1,10,31.0,1,14:11,0,2023,pass
2021091205_249,2021091205,249,JAX,SHOTGUN,right,3,15,26.0,1,13:57,0,2023,pass
2021091205_337,2021091205,337,HOU,SINGLEBACK,left,1,10,83.0,1,12:38,0,2023,pass
2021091205_404,2021091205,404,HOU,PISTOL,left,1,10,66.0,1,11:36,0,2023,pass
2021091205_423,2021091205,423,HOU,SHOTGUN,left,2,12,68.0,1,10:51,0,2023,pass
2021091205_447,2021091205,447,HOU,SHOTGUN,left,3,4,60.0,1,10:17,0,2023,pass
2021091205_513,2021091205,513,HOU,SHOTGUN,left,3,9,52.0,1,08:18,0,2023,pass
2021091205_643,2021091205,643,JAX,SHOTGUN,right,1,10,35.0,1,06:39,-7,2023,pass
2021091205_699,2021091205,699,JAX,SINGLEBACK,right,1,20,58.0,1,05:27,-7,2023,pass
2021091205_745,2021091205,745,JAX,SHOTGUN,right,3,5,73.0,1,04:48,-7,2023,pass
2021091205_787,2021091205,787,HOU,PISTOL,left,1,10,65.0,1,04:39,7,2023,pass
2021091205_811,2021091205,811,HOU,SHOTGUN,left,1,10,48.0,1,04:04,7,2023,pass
2021091205_856,2021091205,856,HOU,EMPTY,left,2,4,17.0,1,02:34,7,2023,pass
2021091205_878,2021091205,878,HOU,SHOTGUN,left,3,4,17.0,1,02:30,7,2023,pass
2021091205_1050,2021091205,1050,JAX,SHOTGUN,right,2,17,39.0,1,00:02,-14,2023,pass
2021091205_1091,2021091205,1091,JAX,SHOTGUN,left,3,17,81.0,2,15:00,-14,2023,pass
2021091205_1157,2021091205,1157,JAX,I_FORM,left,2,9,40.0,2,13:17,-14,2023,pass
2021091205_1179,2021091205,1179,JAX,EMPTY,left,3,9,40.0,2,13:12,-14,2023,pass
2021091205_1212,2021091205,1212,JAX,EMPTY,left,3,19,50.0,2,13:06,-14,2023,pass
2021091205_1278,2021091205,1278,JAX,EMPTY,left,2,7,32.0,2,12:25,-14,2023,pass
2021091205_1359,2021091205,1359,HOU,PISTOL,right,2,7,37.0,2,11:37,7,2023,pass
2021091205_1404,2021091205,1404,HOU,I_FORM,right,2,2,69.0,2,10:39,7,2023,pass
2021091205_1426,2021091205,1426,HOU,SHOTGUN,right,3,2,69.0,2,10:31,7,2023,pass
2021091205_1494,2021091205,1494,HOU,PISTOL,right,2,13,78.0,2,08:57,7,2023,pass
2021091205_1518,2021091205,1518,HOU,EMPTY,right,3,3,88.0,2,08:15,7,2023,pass
2021091205_1667,2021091205,1667,JAX,SHOTGUN,left,1,10,57.0,2,05:43,-10,2023,pass
2021091205_1711,2021091205,1711,JAX,EMPTY,left,1,20,67.0,2,05:35,-10,2023,pass
2021091205_1739,2021091205,1739,JAX,SHOTGUN,left,2,13,60.0,2,04:54,-10,2023,pass
2021091205_1808,2021091205,1808,HOU,SHOTGUN,right,3,2,70.0,2,03:37,10,2023,pass
2021091205_1924,2021091205,1924,JAX,SHOTGUN,left,2,9,102.0,2,02:32,-10,2023,pass
2021091205_1988,2021091205,1988,HOU,SINGLEBACK,right,2,6,104.0,2,02:00,10,2023,pass
2021091205_2042,2021091205,2042,HOU,SHOTGUN,right,2,2,108.0,2,01:18,10,2023,pass
2021091205_2075,2021091205,2075,HOU,EMPTY,right,2,12,98.0,2,01:13,10,2023,pass
2021091205_2097,2021091205,2097,HOU,SHOTGUN,right,3,12,98.0,2,01:09,10,2023,pass
2021091205_2183,2021091205,2183,JAX,EMPTY,left,1,10,85.0,2,00:59,-13,2023,pass
2021091205_2223,2021091205,2223,JAX,SHOTGUN,left,2,10,85.0,2,00:55,-13,2023,pass
2021091205_2245,2021091205,2245,JAX,EMPTY,left,3,10,85.0,2,00:51,-13,2023,pass
2021091205_2297,2021091205,2297,HOU,SHOTGUN,right,1,10,41.0,2,00:37,13,2023,pass
2021091205_2325,2021091205,2325,HOU,SHOTGUN,right,2,3,48.0,2,00:30,13,2023,pass
2021091205_2388,2021091205,2388,HOU,SHOTGUN,right,3,1,50.0,2,00:25,13,2023,pass
2021091205_2429,2021091205,2429,HOU,EMPTY,right,1,8,102.0,2,00:12,13,2023,pass
2021091205_2581,2021091205,2581,JAX,SHOTGUN,right,3,5,40.0,3,13:51,-20,2023,pass
2021091205_2681,2021091205,2681,HOU,SHOTGUN,left,3,4,76.0,3,12:15,20,2023,pass
2021091205_2795,2021091205,2795,JAX,SHOTGUN,right,1,10,21.0,3,09:47,-20,2023,pass
2021091205_2838,2021091205,2838,JAX,SHOTGUN,right,3,7,24.0,3,09:00,-20,2023,pass
2021091205_2966,2021091205,2966,HOU,I_FORM,left,1,10,67.0,3,06:19,20,2023,pass
2021091205_3053,2021091205,3053,HOU,SINGLEBACK,left,3,1,44.0,3,04:02,20,2023,pass
2021091205_3127,2021091205,3127,JAX,SINGLEBACK,right,1,10,35.0,3,03:24,-27,2023,pass
2021091205_3151,2021091205,3151,JAX,EMPTY,right,2,13,32.0,3,02:49,-27,2023,pass
